  # frame#    Prot_CA   Prot_Backbone  Prot_Sidechain  Prot_All_Heavy Lig_wrt_Protein  Lig_wrt_Ligand
       213      3.982           3.990           4.946           4.399           7.150           2.067
       214      4.172           4.182           5.089           4.567           8.010           2.372
       215      3.997           4.020           4.964           4.421           7.529           2.177
       216      3.943           3.961           4.870           4.345           6.320           2.497
       217      4.118           4.136           5.049           4.524           7.213           2.380
       218      4.043           4.056           4.973           4.445           8.364           2.448
       219      3.902           3.915           4.879           4.327           7.112           2.269
       220      3.996           4.007           4.967           4.413           6.775           1.847
       221      4.020           4.037           4.958           4.426           7.350           2.511
       222      4.167           4.177           5.106           4.573           7.117           1.901
       223      4.036           4.049           4.970           4.440           6.677           1.997
       224      4.155           4.168           5.085           4.554           7.414           2.203
       225      4.343           4.352           5.217           4.716           7.841           2.196
       226      4.375           4.378           5.305           4.769           7.497           2.356
       227      4.254           4.252           5.261           4.687           6.829           1.901
       228      4.325           4.328           5.286           4.734           6.206           2.093
       229      4.324           4.329           5.259           4.727           6.737           2.147
       230      4.394           4.410           5.311           4.796           6.858           2.316
       231      4.424           4.431           5.326           4.808           6.967           1.792
       232      4.314           4.316           5.263           4.724           6.503           2.093
       233      4.436           4.444           5.329           4.819           6.779           1.929
       234      4.420           4.420           5.375           4.828           7.159           2.323
       235      4.448           4.449           5.395           4.856           6.916           1.966
       236      4.667           4.676           5.564           5.053           6.502           1.821
       237      4.607           4.611           5.522           4.994           6.413           2.057
       238      4.263           4.269           5.220           4.685           7.105           1.936
       239      4.164           4.168           5.178           4.605           6.874           1.915
       240      4.126           4.138           5.103           4.552           6.141           2.094
       241      4.355           4.364           5.328           4.779           6.318           1.903
       242      4.659           4.670           5.571           5.044           6.295           1.925
       243      4.411           4.413           5.339           4.810           7.010           2.197
       244      4.669           4.674           5.568           5.053           7.274           2.177
       245      4.522           4.522           5.445           4.915           7.386           1.888
       246      4.406           4.411           5.351           4.810           6.557           2.109
       247      4.390           4.389           5.331           4.798           6.089           2.293
       248      4.424           4.421           5.357           4.829           6.599           2.436
       249      4.387           4.392           5.334           4.802           6.951           2.044
       250      4.536           4.542           5.399           4.903           6.502           2.182
       251      4.503           4.500           5.397           4.884           6.855           2.043
       252      4.561           4.566           5.467           4.947           6.678           2.327
       253      4.502           4.505           5.401           4.889           6.254           2.032
       254      4.472           4.479           5.369           4.860           6.529           2.233
       255      4.489           4.493           5.384           4.864           6.502           2.187
       256      4.390           4.394           5.309           4.784           6.293           2.685
       257      4.549           4.549           5.445           4.934           6.649           1.880
       258      4.630           4.630           5.499           4.992           7.056           2.348
       259      4.410           4.414           5.331           4.804           6.561           1.906
       260      4.419           4.423           5.318           4.805           6.275           1.942
       261      4.601           4.604           5.487           4.977           7.039           2.228
       262      4.607           4.605           5.499           4.988           7.120           2.131
       263      4.521           4.526           5.417           4.912           7.133           2.140
       264      4.495           4.496           5.389           4.880           7.005           2.306
       265      4.651           4.655           5.551           5.035           6.304           2.080
       266      4.830           4.830           5.695           5.191           7.164           2.139
       267      4.483           4.485           5.395           4.875           6.794           2.248
       268      4.834           4.838           5.694           5.198           6.095           1.817
       269      4.933           4.935           5.774           5.291           6.157           2.065
       270      4.843           4.849           5.720           5.217           6.890           2.117
       271      4.699           4.704           5.613           5.100           6.830           1.950
       272      4.752           4.752           5.660           5.141           6.840           2.220
       273      4.654           4.651           5.579           5.050           7.003           2.042
       274      4.629           4.629           5.564           5.030           7.123           2.519
       275      4.785           4.781           5.667           5.159           6.404           2.029
       276      4.288           4.292           5.233           4.698           7.195           2.286
       277      4.664           4.669           5.594           5.055           6.835           1.914
       278      4.512           4.513           5.453           4.914           7.155           2.528
       279      4.589           4.592           5.556           5.008           7.190           2.841
       280      4.619           4.618           5.592           5.040           8.708           3.749
       281      4.711           4.712           5.645           5.111           7.153           3.596
       282      4.775           4.773           5.705           5.169           7.472           3.462
       283      4.870           4.870           5.755           5.236           6.840           2.492
       284      4.708           4.718           5.609           5.090           6.411           2.350
       285      4.916           4.921           5.802           5.286           6.686           2.399
       286      4.835           4.838           5.747           5.219           6.693           2.185
       287      5.173           5.176           6.014           5.522           6.871           2.227
       288      4.949           4.960           5.799           5.308           7.005           2.615
       289      5.221           5.231           6.062           5.574           6.300           2.220
       290      4.905           4.913           5.733           5.251           6.498           2.030
       291      4.998           4.998           5.861           5.358           6.071           2.438
       292      4.791           4.791           5.717           5.183           5.451           2.485
       293      4.679           4.684           5.597           5.063           6.101           2.462
       294      4.568           4.569           5.465           4.942           5.404           1.792
       295      4.466           4.465           5.399           4.862           5.343           1.587
       296      4.571           4.580           5.499           4.965           5.255           1.757
       297      4.759           4.763           5.616           5.118           5.351           1.800
       298      4.542           4.542           5.449           4.920           5.787           2.678
       299      4.491           4.496           5.399           4.871           5.699           1.400
       300      4.565           4.576           5.485           4.959           6.047           1.459
       301      4.494           4.515           5.386           4.871           5.148           1.627
       302      4.626           4.643           5.521           5.016           5.631           1.435
       303      4.816           4.829           5.711           5.203           6.009           1.375
       304      4.697           4.712           5.581           5.072           5.843           1.717
       305      4.475           4.494           5.373           4.859           5.722           1.703
       306      4.669           4.678           5.610           5.075           5.673           1.571
       307      4.463           4.474           5.410           4.870           5.379           1.397
       308      4.672           4.683           5.547           5.044           5.963           1.601
       309      4.426           4.446           5.348           4.817           6.097           1.437
       310      4.470           4.489           5.381           4.866           5.392           1.480
       311      4.775           4.780           5.715           5.172           5.563           1.623
       312      4.551           4.566           5.439           4.932           5.244           1.774
       313      4.300           4.321           5.250           4.709           5.360           1.181
       314      4.698           4.708           5.616           5.089           5.420           1.578
       315      4.590           4.602           5.482           4.958           5.513           1.404
       316      4.708           4.722           5.559           5.061           5.409           1.475
       317      4.700           4.717           5.565           5.063           5.552           1.507
       318      4.574           4.586           5.499           4.961           5.627           1.661
       319      4.904           4.918           5.741           5.254           5.614           1.669
       320      5.000           5.004           5.856           5.356           6.047           1.480
       321      4.759           4.764           5.641           5.129           6.451           1.610
       322      4.637           4.644           5.560           5.025           6.098           1.683
       323      4.898           4.905           5.770           5.257           6.069           1.550
       324      4.751           4.749           5.705           5.150           5.956           1.238
       325      4.952           4.953           5.875           5.337           5.716           1.502
       326      4.724           4.725           5.698           5.138           6.367           1.724
       327      4.536           4.540           5.488           4.939           6.988           1.600
       328      4.606           4.605           5.589           5.016           6.032           1.755
       329      4.720           4.722           5.667           5.114           5.517           1.547
       330      4.823           4.826           5.727           5.199           6.546           1.720
       331      4.846           4.848           5.758           5.219           5.670           1.439
       332      4.699           4.706           5.588           5.065           6.262           2.474
       333      4.684           4.690           5.567           5.053           5.451           1.920
       334      4.749           4.752           5.646           5.117           6.069           2.524
       335      4.658           4.661           5.601           5.057           5.758           2.598
       336      4.424           4.429           5.358           4.816           6.059           2.615
       337      4.612           4.617           5.518           4.991           6.379           2.530
       338      4.904           4.912           5.770           5.266           6.101           2.629
       339      4.904           4.905           5.799           5.279           6.042           2.457
       340      4.783           4.785           5.684           5.162           6.177           2.501
       341      4.564           4.559           5.477           4.943           6.014           2.469
       342      4.674           4.673           5.611           5.067           6.657           2.798
       343      4.651           4.656           5.555           5.029           6.874           2.608
       344      4.391           4.391           5.328           4.781           7.306           3.083
       345      4.897           4.901           5.765           5.262           6.719           2.722
       346      4.664           4.669           5.516           5.014           7.147           2.798
       347      4.440           4.443           5.374           4.828           6.920           2.893
       348      4.636           4.638           5.536           5.013           6.603           2.761
       349      4.643           4.644           5.536           5.012           6.900           2.959
       350      4.645           4.644           5.536           5.013           7.049           3.011
       351      4.475           4.476           5.397           4.863           7.002           2.828
       352      4.448           4.445           5.378           4.836           7.034           2.712
       353      4.633           4.637           5.543           5.013           6.823           2.390
       354      4.819           4.821           5.717           5.193           6.932           1.833
       355      4.759           4.766           5.646           5.130           7.425           2.687
       356      4.622           4.627           5.539           5.010           6.982           2.958
       357      4.682           4.688           5.598           5.070           7.362           2.715
